Fish ID,Drift ID,Species Code,Fork Length (mm),Total Length (mm),Length (cm),Tag ID,Gear Type,Station .,Angler ID,Depth Released (ft),Lat Released (DD),Lon Released (DD),Sex,Condition 0,Condition 1,Condition 2,Condition 3,Condition 4,Condition 5,Condition 6,Condition 7,Condition 8,All Conditions,Retained,Recapture,Comments,GPS Waypoint,waypoint_link
5243,PLM0813250802,BLU,205,,,,FLY,7,A998,126,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5244,PLM0813250802,BLU,163,,,,FLY,7,A998,126,36.522617,-121.95868,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Hook damage to the eye,988,081325_988
5245,PLM0813250802,BLU,374,,,,FLY,8,A482,112,36.522566,-121.958691,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,989,081325_989
5246,PLM0813250802,VER,465,,,49502,BAR,2,A958,112,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Tag misfire, stomach in mouth",,081325_
5247,PLM0813250802,BLU,208,,,,BAT,12,A997,112,36.52243,-121.958682,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,990,081325_990
5248,PLM0813250802,BLU,310,,,,BAR,2,A958,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5249,PLM0813250802,BLU,311,,,,BAR,1,A165,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5250,PLM0813250802,BLU,336,,,,BAR,1,A165,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5251,PLM0813250802,BLU,314,,,,BAR,1,A165,112,36.522395,-121.958683,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,991,081325_991
5252,PLM0813250802,BLU,389,,,,BAT,12,A997,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5253,PLM0813250802,BLU,398,,,,BAT,12,A997,112,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Hook damage to the lip,,081325_
5254,PLM0813250802,BLU,243,,,,BAT,13,A1005,112,36.522363,-121.958688,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,992,081325_992
5255,PLM0813250802,BLU,368,,,49503,BAT,13,A1005,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5256,PLM0813250802,BLU,280,,,,BAT,13,A1005,112,36.522302,-121.958689,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,993,081325_993
5257,PLM0813250802,YTL,305,,,,BAT,13,A1005,112,36.522283,-121.958689,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,994,081325_994
5258,PLM0813250802,GPR,303,,,,FLY,6,B091,112,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,081325_
5259,PLM0813250802,OLV,361,,,,FLY,7,A998,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5260,PLM0813250802,CPR,450,,,49504,BAR,1,A165,112,36.522247,-121.95869,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,995,081325_995
5261,PLM0813250802,BLU,227,,,,FLY,7,A998,112,36.522135,-121.958698,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Dropped on deck,996,081325_996
5262,PLM0813250802,GPR,271,,,,FLY,6,B091,112,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,081325_
5263,PLM0813250802,OLV,349,,,,BAR,3,A955,112,36.522075,-121.958697,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,997,081325_997
5264,PLM0813250802,BLU,340,,,,BAT,13,A1005,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5265,PLM0813250802,BLU,348,,,,BAR,3,A955,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5266,PLM0813250802,BLU,253,,,,FLY,8,A482,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5267,PLM0813250802,BLU,285,,,,BAT,12,A997,112,36.521973,-121.958694,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,998,081325_998
5268,PLM0813250802,BLU,247,,,,BAT,12,A997,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5269,PLM0813250802,YTL,295,,,,BAT,13,A1005,112,36.521926,-121.958684,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,999,081325_999
5270,PLM0813250802,GPR,320,,,,BAR,2,A958,112,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,081325_
5271,PLM0813250802,BLU,317,,,,BAR,2,A958,112,36.521867,-121.958675,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,,1000,081325_1000
5272,PLM0813250802,BLU,,,,,BAT,13,A1005,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5273,PLM0813250802,BLU,325,,,,BAR,1,A165,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5274,PLM0813250802,BLU,244,,,,BAR,1,A165,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5275,PLM0813250802,BLU,276,,,,BAT,12,A997,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5276,PLM0813250802,BLU,257,,,,BAT,12,A997,112,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Hook damage to the eye,,081325_
5277,PLM0813250802,OLV,384,,,,FLY,8,A482,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5278,PLM0813250802,LCD,800,,,49505,BAR,2,A958,112,,,F,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5279,PLM0813250802,GPR,278,,,,FLY,6,B091,112,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,081325_
5280,PLM0813250802,GPR,289,,,,FLY,7,A998,112,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,081325_
5281,PLM0813250802,YTL,342,,,,BAR,3,A955,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5282,PLM0813250802,GPR,246,,,,BAR,3,A955,112,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,081325_
5283,PLM0813250802,BLU,258,,,,FLY,7,A998,112,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5284,PLM0813250803,BLU,240,252,,,BAR,3,A955,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5285,PLM0813250803,SRY,316,,,,BAR,2,A958,147,36.523692,-121.959382,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,1003,081325_1003
5286,PLM0813250803,RSY,223,,,,BAT,12,A997,147,36.52365,-121.959375,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1004,081325_1004
5287,PLM0813250803,YTL,235,,,,BAT,13,A1005,147,36.523459,-121.959345,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1005,081325_1005
5288,PLM0813250803,BLU,254,,,,BAT,13,A1005,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5289,PLM0813250803,BLU,249,,,,BAT,12,A997,147,36.523357,-121.959311,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1006,081325_1006
5290,PLM0813250803,BLU,345,,,,BAR,1,A165,147,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Hook damage to the eye,,081325_
5291,PLM0813250803,GPR,294,,,,FLY,6,B091,147,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,081325_
5292,PLM0813250803,BLU,248,,,,BAR,1,A165,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5293,PLM0813250803,BLU,328,,,,BAR,3,A955,147,36.523194,-121.959265,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1007,081325_1007
5294,PLM0813250803,BLU,308,,,,FLY,7,A998,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5295,PLM0813250803,YTL,220,,,,FLY,7,A998,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5296,PLM0813250803,VER,480,,,49506,BAR,2,A958,147,36.523083,-121.959242,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1008,081325_1008
5297,PLM0813250803,BLU,338,,,,BAT,12,A997,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5298,PLM0813250803,BLU,290,,,,BAR,1,A165,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5299,PLM0813250803,BLU,246,,,,FLY,8,A482,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5300,PLM0813250803,BLU,220,,,,BAT,13,A1005,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5301,PLM0813250803,BLU,324,,,,BAT,13,A1005,147,36.522747,-121.959177,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1009,081325_1009
5302,PLM0813250803,BLU,330,,,,BAR,3,A955,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5303,PLM0813250803,YTL,305,,,,FLY,8,A482,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5304,PLM0813250803,BLU,337,,,,BAR,1,A165,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5305,PLM0813250803,SRY,342,,,,FLY,6,B091,147,36.522627,-121.959152,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1010,081325_1010
5306,PLM0813250803,RSY,215,,,,FLY,6,B091,147,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Anal protrusion,,081325_
5307,PLM0813250803,BLU,338,,,,FLY,8,A482,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5308,PLM0813250803,GPR,271,,,,BAR,3,A955,147,36.522518,-121.959138,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Pop eye, stomach in mouth",1011,081325_1011
5309,PLM0813250803,OLV,370,,,,BAR,2,A958,147,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,081325_
5310,PLM0813250803,BLU,320,,,,BAR,2,A958,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5311,PLM0813250803,OLV,420,,,,BAR,3,A955,147,36.522335,-121.959122,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1012,081325_1012
5312,PLM0813250803,YTL,313,,,,FLY,7,A998,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5313,PLM0813250803,BLU,290,,,,BAR,1,A165,147,36.522237,-121.959097,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Hook damage to the face,1013,081325_1013
5314,PLM0813250803,BLU,290,,,,BAT,12,A997,147,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5315,PLM0813250803,OLV,326,,,,BAT,12,A997,147,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Bleeding from the mouth,,081325_
5316,PLM0813250803,BLU,259,,,,BAT,13,A1005,147,36.522059,-121.959079,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1014,081325_1014
5317,PLM0813250803,GPR,286,,,,BAR,3,A955,147,36.521903,-121.959072,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,1015,081325_1015
5318,PLM0813250803,BLU,321,,,,FLY,8,A482,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5319,PLM0813250803,BLU,300,,,,BAT,13,A1005,20,36.521817,-121.959071,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1016,081325_1016
5320,PLM0813250803,GPR,286,,,,FLY,7,A998,20,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,081325_
5321,PLM0813250803,BLU,320,,,,BAT,13,A1005,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5322,PLM0813250803,YTL,195,,,,BAT,12,A997,20,36.521654,-121.959057,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1017,081325_1017
5323,PLM0813250803,GPR,285,,,,BAR,1,A165,20,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach out of mouth, pop eye",,081325_
5324,PLM0813250803,BLU,333,,,49507,FLY,8,A482,20,36.521495,-121.959049,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1018,081325_1018
5325,PLM0813250803,CHN,283,,,,BAR,2,A958,20,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,081325_
5326,PLM0813250803,CPR,405,,,49508,BAR,3,A955,20,36.521276,-121.959025,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Tag misfire, re-tagged",1019,081325_1019
5327,PLM0813250803,YTL,403,,,,BAT,12,A997,20,36.52109,-121.959046,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Dropped on deck,1020,081325_1020
5328,PLM0813250803,GPR,235,,,,BAT,12,A997,20,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Pop eye, stomach in mouth",,081325_
5329,PLM0813250803,GPR,276,,,,BAT,12,A997,20,36.520831,-121.959049,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Pop eye, stomach in mouth",1021,081325_1021
5330,PLM0813250803,LCD,750,,,49509,FLY,6,B091,20,36.520619,-121.959049,F,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1022,081325_1022
5331,PLM0813250803,GPR,292,,,,BAR,3,A955,20,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach out of mouth, pop eye",,081325_
5332,PLM0813250803,GPR,285,,,,BAT,12,A997,20,36.520233,-121.958952,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,1023,081325_1023
5333,PLM0813250803,GPR,293,,,,BAT,13,A1005,20,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5334,PLM0813250803,BLU,313,,,,BAT,13,A1005,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5335,PLM0813250803,BLU,352,,,,BAT,13,A1005,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5337,PLM0813250803,BLU,334,,,,BAR,2,A958,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5338,PLM0813250803,BLU,273,,,,BAR,2,A958,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5339,PLM0813250803,BLU,320,,,,BAR,3,A955,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5340,PLM0813250803,BLU,364,,,,BAR,3,A955,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5341,PLM0813250803,BLU,298,,,,BAR,1,A165,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5342,PLM0813250803,BLU,274,,,,FLY,6,B091,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5343,PLM0813250803,BLU,310,,,,FLY,6,B091,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5344,PLM0813250803,BLU,333,,,,FLY,6,B091,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5345,PLM0813250803,BLU,285,,,,FLY,7,A998,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5346,PLM0813250803,BLU,268,,,,FLY,7,A998,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5347,PLM0813250803,BLU,319,,,,FLY,8,A482,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5348,PLM0813250803,BLU,314,,,,FLY,8,A482,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5349,PLM0813250803,BLU,315,,,,FLY,8,A482,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5336,PLM0813250803,BLU,317,,,,BAT,13,A1005,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5350,PLM0813250803,BLU,311,,,,FLY,8,A482,20,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5351,PLM0813250803,GPR,268,,,,BAR,1,A165,20,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5353,PLR0813250401,GPR,235,,,,BAT,12,A997,74,36.570462,-121.979596,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,1027,081325_1027
5354,PLR0813250401,BLU,237,,,,BAT,13,A1005,74,36.570384,-121.979567,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Hook damage to the face,1028,081325_1028
5355,PLR0813250401,BLU,304,315,,49510,BAR,1,A165,74,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5356,PLR0813250401,GPR,275,,,,FLY,7,A998,74,36.570058,-121.979482,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,1029,081325_1029
5357,PLR0813250401,GPR,265,,,49511,FLY,6,B091,74,36.569901,-121.979438,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"Stomach in mouth, pop eye, retained for NMFS",1030,081325_1030
5358,PLR0813250401,OLV,248,255,,49512,FLY,8,A482,74,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,,081325_
5359,PLR0813250401,CNY,314,325,,49513,BAR,3,A955,74,36.569699,-121.979348,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"Stomach in mouth, pop eye, retained for NMFS",1031,081325_1031
5360,PLR0813250401,CNY,182,186,,49514,BAT,11,A020,74,36.569429,-121.979292,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"Hook damage to the chin, retained for NMFS",1032,081325_1032
5361,PLR0813250401,CNY,330,339,,,BAT,11,A020,74,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach in mouth, pop eye",,081325_
5362,PLR0813250401,BLU,153,159,,,BAR,2,A958,159,36.569079,-121.979181,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Hook damage to the chin,1033,081325_1033
5363,PLR0813250401,GPR,242,,,,BAR,2,A958,159,36.568927,-121.979125,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1034,081325_1034
5364,PLR0813250401,YTL,168,170,,49515,BAR,2,A958,159,36.568804,-121.979054,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,1035,081325_1035
5365,PLR0813250401,GPR,256,,,49516,BAT,13,A1005,159,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"Stomach in mouth, retained for NMFS",,081325_
5366,PLR0813250401,BLU,198,204,,,BAR,2,A958,159,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,081325_
5367,PLR0813250401,RSY,206,,,49517,FLY,6,B091,159,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,,081325_
5368,PLR0813250401,GPR,285,,,,BAR,2,A958,159,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach in mouth, pop eye",,081325_
5369,PLR0813250401,CPR,288,,,49518,BAT,11,A020,159,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,,081325_
5370,PLR0813250401,GPR,301,,,,BAR,1,A165,159,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,081325_
5371,PLR0813250402,BLU,278,290,,49519,BAR,2,A958,116,36.570594,-121.9793,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NMFS,1038,081325_1038
5372,PLR0813250402,BLU,91,93,,49521,FLY,6,B091,116,36.570309,-121.979243,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,Retained for NFMS,1039,081325_1039
5373,PLR0813250402,GPR,290,,,,BAT,13,A1005,116,36.570129,-121.979132,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,1040,081325_1040
5374,PLR0813250402,GPR,295,,,49522,FLY,6,B091,116,36.570043,-121.979079,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,1041,081325_1041
